	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
i_diff	-4.576	139.868	77.645	36.146	3.705	-94.137	339.813	-6.839	-34.750
	(0.346)	(0.760)	(0.993)	(0.287)	(0.435)	(0.452)	(0.989)	(0.062)	(1.105)
pi_r_yoy	2.223	5.002	0.567	5.746	3.000	3.746	-7.280	0.580	2.098
	(0.047)	(0.131)	(0.138)	(0.039)	(0.051)	(0.059)	(0.166)	(0.010)	(0.086)
Constant	-0.010	-0.242	-0.031	-0.047	0.008	-0.079	-0.468	-0.009	-0.034
	(0.000)	(0.002)	(0.001)	(0.000)	(0.001)	(0.000)	(0.004)	(0.000)	(0.001)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	47.73	38.13	4.114	147	58.93	63.28	-43.72	56.88	24.43
CI-low	2.132	4.745	0.297	5.669	2.900	3.630	-7.606	0.560	1.930
CI-high	2.315	5.260	0.838	5.823	3.100	3.862	-6.953	0.600	2.267
p-val	0	0	4.73e-05	0	0	0	0	0	0
Standard errors in parentheses									
